Freq.	V(n002)
5.21194711105034e+01	(-2.74851836439355e-05dB,-7.12730851311671e-05°)
5.22396188999073e+01	(-2.74851774905425e-05dB,-7.14373865618032e-05°)
5.23600436585703e+01	(-2.74851713072552e-05dB,-7.16020667439316e-05°)
5.24807460249725e+01	(-2.74851650988953e-05dB,-7.17671265553743e-05°)
5.26017266390659e+01	(-2.74851588558195e-05dB,-7.19325668739530e-05°)
5.27229861422775e+01	(-2.74851525876712e-05dB,-7.20983885615868e-05°)
5.28445251775133e+01	(-2.74851462915572e-05dB,-7.22645925151808e-05°)
5.29663443891610e+01	(-2.74851399655490e-05dB,-7.24311796030153e-05°)
5.30884444230940e+01	(-2.74851336096466e-05dB,-7.25981507219951e-05°)
5.32108259266746e+01	(-2.74851272219212e-05dB,-7.27655067435810e-05°)
5.33334895487573e+01	(-2.74851208100876e-05dB,-7.29332485646781e-05°)
5.34564359396923e+01	(-2.74851143635381e-05dB,-7.31013770631078e-05°)
5.35796657513293e+01	(-2.74851078899873e-05dB,-7.32698931389559e-05°)
5.37031796370204e+01	(-2.74851013875067e-05dB,-7.34387976923078e-05°)
5.38269782516240e+01	(-2.74850948532031e-05dB,-7.36080916073461e-05°)
5.39510622515079e+01	(-2.74850882899696e-05dB,-7.37777757809759e-05°)
5.40754322945532e+01	(-2.74850816939488e-05dB,-7.39478511196436e-05°)
5.42000890401575e+01	(-2.74850750699625e-05dB,-7.41183185266152e-05°)
5.43250331492384e+01	(-2.74850684141533e-05dB,-7.42891788987954e-05°)
5.44502652842372e+01	(-2.74850617284498e-05dB,-7.44604331458114e-05°)
5.45757861091221e+01	(-2.74850550099590e-05dB,-7.46320821772901e-05°)
5.47015962893922e+01	(-2.74850482635027e-05dB,-7.48041268901362e-05°)
5.48276964920804e+01	(-2.74850414832949e-05dB,-7.49765682098793e-05°)
5.49540873857574e+01	(-2.74850346731928e-05dB,-7.51494070556882e-05°)
5.50807696405353e+01	(-2.74850278303034e-05dB,-7.53226443340091e-05°)
5.52077439280707e+01	(-2.74850209575198e-05dB,-7.54962809608300e-05°)
5.53350109215686e+01	(-2.74850140519490e-05dB,-7.56703178616804e-05°)
5.54625712957860e+01	(-2.74850071155195e-05dB,-7.58447559620899e-05°)
5.55904257270353e+01	(-2.74850001463029e-05dB,-7.60195961812270e-05°)
5.57185748931879e+01	(-2.74849931452633e-05dB,-7.61948394573433e-05°)
5.58470194736780e+01	(-2.74849861114365e-05dB,-7.63704866968851e-05°)
5.59757601495059e+01	(-2.74849790467512e-05dB,-7.65465388603679e-05°)
5.61047976032419e+01	(-2.74849719463856e-05dB,-7.67229968510571e-05°)
5.62341325190297e+01	(-2.74849648161257e-05dB,-7.68998616294685e-05°)
5.63637655825903e+01	(-2.74849576511500e-05dB,-7.70771341179507e-05°)
5.64936974812251e+01	(-2.74849504543513e-05dB,-7.72548152674775e-05°)
5.66239289038201e+01	(-2.74849432247654e-05dB,-7.74329060067588e-05°)
5.67544605408495e+01	(-2.74849359604636e-05dB,-7.76114072931295e-05°)
5.68852930843789e+01	(-2.74849286624103e-05dB,-7.77903200648409e-05°)
5.70164272280695e+01	(-2.74849213306053e-05dB,-7.79696452728669e-05°)
5.71478636671814e+01	(-2.74849139640845e-05dB,-7.81493838713616e-05°)
5.72796030985776e+01	(-2.74849065667051e-05dB,-7.83295368144791e-05°)
5.74116462207274e+01	(-2.74848991336455e-05dB,-7.85101050372903e-05°)
5.75439937337104e+01	(-2.74848916658699e-05dB,-7.86910895257548e-05°)
5.76766463392197e+01	(-2.74848841633785e-05dB,-7.88724912276656e-05°)
5.78096047405665e+01	(-2.74848766271355e-05dB,-7.90543110971768e-05°)
5.79428696426827e+01	(-2.74848690561766e-05dB,-7.92365501043451e-05°)
5.80764417521258e+01	(-2.74848614514661e-05dB,-7.94192092224080e-05°)
5.82103217770817e+01	(-2.74848538091468e-05dB,-7.96022894055192e-05°)
5.83445104273691e+01	(-2.74848461330759e-05dB,-7.97857916364579e-05°)
5.84790084144426e+01	(-2.74848384193960e-05dB,-7.99697168852806e-05°)
5.86138164513974e+01	(-2.74848306729290e-05dB,-8.01540661220441e-05°)
5.87489352529722e+01	(-2.74848228898174e-05dB,-8.03388403263466e-05°)
5.88843655355534e+01	(-2.74848150681326e-05dB,-8.05240404809669e-05°)
5.90201080171789e+01	(-2.74848072126962e-05dB,-8.07096675718644e-05°)
5.91561634175419e+01	(-2.74847993215795e-05dB,-8.08957225690957e-05°)
5.92925324579945e+01	(-2.74847913938183e-05dB,-8.10822064745227e-05°)
5.94292158615517e+01	(-2.74847834303769e-05dB,-8.12691202677437e-05°)
5.95662143528955e+01	(-2.74847754283623e-05dB,-8.14564649378983e-05°)
5.97035286583781e+01	(-2.74847673897031e-05dB,-8.16442414836682e-05°)
5.98411595060264e+01	(-2.74847593115063e-05dB,-8.18324508941928e-05°)
5.99791076255454e+01	(-2.74847512005223e-05dB,-8.20210941872370e-05°)
6.01173737483222e+01	(-2.74847430490365e-05dB,-8.22101723360376e-05°)
6.02559586074302e+01	(-2.74847348618704e-05dB,-8.23996863551787e-05°)
6.03948629376324e+01	(-2.74847266351667e-05dB,-8.25896372528833e-05°)
6.05340874753857e+01	(-2.74847183708542e-05dB,-8.27800260278325e-05°)
6.06736329588449e+01	(-2.74847100718258e-05dB,-8.29708537041520e-05°)
6.08135001278661e+01	(-2.74847017284381e-05dB,-8.31621212709813e-05°)
6.09536897240112e+01	(-2.74846933512989e-05dB,-8.33538297651684e-05°)
6.10942024905515e+01	(-2.74846849346221e-05dB,-8.35459801885747e-05°)
6.12350391724716e+01	(-2.74846764803365e-05dB,-8.37385735621453e-05°)
6.13762005164737e+01	(-2.74846679855490e-05dB,-8.39316109163668e-05°)
6.15176872709811e+01	(-2.74846594483309e-05dB,-8.41250932594618e-05°)
6.16595001861425e+01	(-2.74846508754326e-05dB,-8.43190216314587e-05°)
6.18016400138358e+01	(-2.74846422610681e-05dB,-8.45133970564827e-05°)
6.19441075076723e+01	(-2.74846336071660e-05dB,-8.47082205522981e-05°)
6.20869034230005e+01	(-2.74846249146907e-05dB,-8.49034931780166e-05°)
6.22300285169101e+01	(-2.74846161836422e-05dB,-8.50992159386799e-05°)
6.23734835482361e+01	(-2.74846074101631e-05dB,-8.52953898997606e-05°)
6.25172692775627e+01	(-2.74845985952179e-05dB,-8.54920160790227e-05°)
6.26613864672277e+01	(-2.74845897397707e-05dB,-8.56890955292167e-05°)
6.28058358813259e+01	(-2.74845808438217e-05dB,-8.58866292999120e-05°)
6.29506182857138e+01	(-2.74845719064065e-05dB,-8.60846184279560e-05°)
6.30957344480134e+01	(-2.74845629294537e-05dB,-8.62830639724601e-05°)
6.32411851376160e+01	(-2.74845539100703e-05dB,-8.64819669798130e-05°)
6.33869711256867e+01	(-2.74845448472921e-05dB,-8.66813285059456e-05°)
6.35330931851684e+01	(-2.74845357449764e-05dB,-8.68811496036077e-05°)
6.36795520907856e+01	(-2.74845266011944e-05dB,-8.70814313446328e-05°)
6.38263486190489e+01	(-2.74845174140176e-05dB,-8.72821747754096e-05°)
6.39734835482588e+01	(-2.74845081853745e-05dB,-8.74833809741326e-05°)
6.41209576585101e+01	(-2.74844989114079e-05dB,-8.76850509935516e-05°)
6.42687717316959e+01	(-2.74844895979038e-05dB,-8.78871859118610e-05°)
6.44169265515117e+01	(-2.74844802400404e-05dB,-8.80897868072550e-05°)
6.45654229034595e+01	(-2.74844708397465e-05dB,-8.82928547388446e-05°)
6.47142615748522e+01	(-2.74844613941291e-05dB,-8.84963907943655e-05°)
6.48634433548177e+01	(-2.74844519051168e-05dB,-8.87003960424704e-05°)
6.50129690343029e+01	(-2.74844423746383e-05dB,-8.89048715740756e-05°)
6.51628394060781e+01	(-2.74844327978719e-05dB,-8.91098184705558e-05°)
6.53130552647411e+01	(-2.74844231796393e-05dB,-8.93152378164662e-05°)
6.54636174067213e+01	(-2.74844135151189e-05dB,-8.95211307122646e-05°)
6.56145266302843e+01	(-2.74844038062392e-05dB,-8.97274982297841e-05°)
6.57657837355358e+01	(-2.74843940530004e-05dB,-8.99343414822047e-05°)
6.59173895244259e+01	(-2.74843842525093e-05dB,-9.01416615540814e-05°)
6.60693448007533e+01	(-2.74843744105521e-05dB,-9.03494595458721e-05°)
6.62216503701699e+01	(-2.74843645203783e-05dB,-9.05577365643957e-05°)
6.63743070401845e+01	(-2.74843545829523e-05dB,-9.07664937101098e-05°)
6.65273156201678e+01	(-2.74843446030957e-05dB,-9.09757320834722e-05°)
6.66806769213558e+01	(-2.74843345750227e-05dB,-9.11854528072045e-05°)
6.68343917568551e+01	(-2.74843245025904e-05dB,-9.13956569944866e-05°)
6.69884609416462e+01	(-2.74843143829060e-05dB,-9.16063457425953e-05°)
6.71428852925888e+01	(-2.74843042140407e-05dB,-9.18175201742523e-05°)
6.72976656284253e+01	(-2.74842940027448e-05dB,-9.20291814280818e-05°)
6.74528027697857e+01	(-2.74842837432324e-05dB,-9.22413306013606e-05°)
6.76082975391917e+01	(-2.74842734326105e-05dB,-9.24539688327129e-05°)
6.77641507610610e+01	(-2.74842630776294e-05dB,-9.26670972448600e-05°)
6.79203632617119e+01	(-2.74842526753961e-05dB,-9.28807169668844e-05°)
6.80769358693676e+01	(-2.74842422230177e-05dB,-9.30948291405907e-05°)
6.82338694141604e+01	(-2.74842317243513e-05dB,-9.33094348823389e-05°)
6.83911647281363e+01	(-2.74842211774684e-05dB,-9.35245353498363e-05°)
6.85488226452595e+01	(-2.74842105804404e-05dB,-9.37401316753457e-05°)
6.87068440014166e+01	(-2.74841999351958e-05dB,-9.39562249974911e-05°)
6.88652296344210e+01	(-2.74841892398060e-05dB,-9.41728164676185e-05°)
6.90239803840175e+01	(-2.74841784942710e-05dB,-9.43899072307130e-05°)
6.91830970918869e+01	(-2.74841676995552e-05dB,-9.46074984444815e-05°)
6.93425806016502e+01	(-2.74841568556586e-05dB,-9.48255912539090e-05°)
6.95024317588729e+01	(-2.74841459635454e-05dB,-9.50441868230636e-05°)
6.96626514110701e+01	(-2.74841350193583e-05dB,-9.52632863032913e-05°)
6.98232404077104e+01	(-2.74841240240617e-05dB,-9.54828908586601e-05°)
6.99841996002205e+01	(-2.74841129795843e-05dB,-9.57030016532380e-05°)
7.01455298419903e+01	(-2.74841018830330e-05dB,-9.59236198606349e-05°)
7.03072319883765e+01	(-2.74840907344079e-05dB,-9.61447466480993e-05°)
7.04693068967078e+01	(-2.74840795366020e-05dB,-9.63663831796990e-05°)
7.06317554262893e+01	(-2.74840682857578e-05dB,-9.65885306417659e-05°)
7.07945784384069e+01	(-2.74840569857328e-05dB,-9.68111901983679e-05°)
7.09577767963320e+01	(-2.74840456288123e-05dB,-9.70343630421979e-05°)
7.11213513653260e+01	(-2.74840342236753e-05dB,-9.72580503627681e-05°)
7.12853030126450e+01	(-2.74840227626070e-05dB,-9.74822533209656e-05°)
7.14496326075444e+01	(-2.74840112494650e-05dB,-9.77069731285666e-05°)
7.16143410212832e+01	(-2.74839996842491e-05dB,-9.79322109655417e-05°)
7.17794291271292e+01	(-2.74839880640664e-05dB,-9.81579680373056e-05°)
7.19448978003629e+01	(-2.74839763918098e-05dB,-9.83842455206482e-05°)
7.21107479182829e+01	(-2.74839646645863e-05dB,-9.86110446241649e-05°)
7.22769803602100e+01	(-2.74839528843247e-05dB,-9.88383665628121e-05°)
7.24435960074919e+01	(-2.74839410490963e-05dB,-9.90662125388242e-05°)
7.26105957435084e+01	(-2.74839291598653e-05dB,-9.92945837512545e-05°)
7.27779804536753e+01	(-2.74839172166319e-05dB,-9.95234814055178e-05°)
7.29457510254497e+01	(-2.74839052145742e-05dB,-9.97529067261121e-05°)
7.31139083483346e+01	(-2.74838931623714e-05dB,-9.99828609311743e-05°)
7.32824533138832e+01	(-2.74838810484515e-05dB,-1.00213345226119e-04°)
7.34513868157043e+01	(-2.74838688805290e-05dB,-1.00444360854527e-04°)
7.36207097494664e+01	(-2.74838566595683e-05dB,-1.00675909021813e-04°)
7.37904230129028e+01	(-2.74838443797835e-05dB,-1.00907990962016e-04°)
7.39605275058165e+01	(-2.74838320440675e-05dB,-1.01140607909177e-04°)
7.41310241300845e+01	(-2.74838196514560e-05dB,-1.01373761094153e-04°)
7.43019137896628e+01	(-2.74838072009847e-05dB,-1.01607451754165e-04°)
7.44731973905916e+01	(-2.74837946936179e-05dB,-1.01841681126432e-04°)
7.46448758409993e+01	(-2.74837821274269e-05dB,-1.02076450448175e-04°)
7.48169500511081e+01	(-2.74837695024118e-05dB,-1.02311760972515e-04°)
7.49894209332382e+01	(-2.74837568224298e-05dB,-1.02547613936674e-04°)
7.51622894018131e+01	(-2.74837440826593e-05dB,-1.02784010609675e-04°)
7.53355563733643e+01	(-2.74837312831004e-05dB,-1.03020952231919e-04°)
7.55092227665359e+01	(-2.74837184247173e-05dB,-1.03258440056528e-04°)
7.56832895020899e+01	(-2.74837055075100e-05dB,-1.03496475342987e-04°)
7.58577575029109e+01	(-2.74836925305142e-05dB,-1.03735059369861e-04°)
7.60326276940107e+01	(-2.74836794946942e-05dB,-1.03974193380732e-04°)
7.62079010025337e+01	(-2.74836663961928e-05dB,-1.04213878654166e-04°)
7.63835783577615e+01	(-2.74836532398316e-05dB,-1.04454116456008e-04°)
7.65596606911181e+01	(-2.74836400207888e-05dB,-1.04694908064823e-04°)
7.67361489361743e+01	(-2.74836267400289e-05dB,-1.04936254759180e-04°)
7.69130440286533e+01	(-2.74836134004449e-05dB,-1.05178157811282e-04°)
7.70903469064354e+01	(-2.74835999991437e-05dB,-1.05420618509239e-04°)
7.72680585095626e+01	(-2.74835865351610e-05dB,-1.05663638137978e-04°)
7.74461797802442e+01	(-2.74835730094611e-05dB,-1.05907217985607e-04°)
7.76247116628615e+01	(-2.74835594210798e-05dB,-1.06151359337054e-04°)
7.78036551039727e+01	(-2.74835457700170e-05dB,-1.06396063496329e-04°)
7.79830110523181e+01	(-2.74835320543441e-05dB,-1.06641331757901e-04°)
7.81627804588252e+01	(-2.74835182769539e-05dB,-1.06887165419420e-04°)
7.83429642766134e+01	(-2.74835044359180e-05dB,-1.07133565791259e-04°)
7.85235634609994e+01	(-2.74834905302720e-05dB,-1.07380534167885e-04°)
7.87045789695020e+01	(-2.74834765600157e-05dB,-1.07628071872393e-04°)
7.88860117618476e+01	(-2.74834625280424e-05dB,-1.07876180208793e-04°)
7.90678627999746e+01	(-2.74834484295302e-05dB,-1.08124860487457e-04°)
7.92501330480393e+01	(-2.74834342673722e-05dB,-1.08374114037840e-04°)
7.94328234724202e+01	(-2.74834200377111e-05dB,-1.08623942173494e-04°)
7.96159350417239e+01	(-2.74834057434398e-05dB,-1.08874346230235e-04°)
7.97994687267897e+01	(-2.74833913807011e-05dB,-1.09125327515253e-04°)
7.99834255006948e+01	(-2.74833769523879e-05dB,-1.09376887380268e-04°)
8.01678063387599e+01	(-2.74833624585002e-05dB,-1.09629027154735e-04°)
8.03526122185537e+01	(-2.74833478980737e-05dB,-1.09881748171288e-04°)
8.05378441198986e+01	(-2.74833332730371e-05dB,-1.10135051759382e-04°)
8.07235030248757e+01	(-2.74833185785687e-05dB,-1.10388939280277e-04°)
8.09095899178301e+01	(-2.74833038137041e-05dB,-1.10643412069789e-04°)
8.10961057853759e+01	(-2.74832889832651e-05dB,-1.10898471476456e-04°)
8.12830516164017e+01	(-2.74832740833942e-05dB,-1.11154118867900e-04°)
8.14704284020758e+01	(-2.74832591169846e-05dB,-1.11410355573573e-04°)
8.16582371358510e+01	(-2.74832440763215e-05dB,-1.11667182970639e-04°)
8.18464788134707e+01	(-2.74832289691196e-05dB,-1.11924602429901e-04°)
8.20351544329735e+01	(-2.74832137944146e-05dB,-1.12182615283992e-04°)
8.22242649946988e+01	(-2.74831985493134e-05dB,-1.12441222922797e-04°)
8.24138115012919e+01	(-2.74831832299588e-05dB,-1.12700426717118e-04°)
8.26037949577095e+01	(-2.74831678440654e-05dB,-1.12960228037756e-04°)
8.27942163712250e+01	(-2.74831523829542e-05dB,-1.13220628258694e-04°)
8.29850767514339e+01	(-2.74831368533756e-05dB,-1.13481628769816e-04°)
8.31763771102587e+01	(-2.74831212524365e-05dB,-1.13743230945103e-04°)
8.33681184619550e+01	(-2.74831055782082e-05dB,-1.14005436174440e-04°)
8.35603018231163e+01	(-2.74830898306909e-05dB,-1.14268245850893e-04°)
8.37529282126798e+01	(-2.74830740127774e-05dB,-1.14531661370707e-04°)
8.39459986519312e+01	(-2.74830581206104e-05dB,-1.14795684126947e-04°)
8.41395141645110e+01	(-2.74830421570831e-05dB,-1.15060315509498e-04°)
8.43334757764190e+01	(-2.74830261183379e-05dB,-1.15325556936868e-04°)
8.45278845160204e+01	(-2.74830100034106e-05dB,-1.15591409805303e-04°)
8.47227414140510e+01	(-2.74829938180872e-05dB,-1.15857875526952e-04°)
8.49180475036227e+01	(-2.74829775556173e-05dB,-1.16124955520324e-04°)
8.51138038202290e+01	(-2.74829612169654e-05dB,-1.16392651197566e-04°)
8.53100114017502e+01	(-2.74829448040600e-05dB,-1.16660963974008e-04°)
8.55066712884596e+01	(-2.74829283169011e-05dB,-1.16929895277700e-04°)
8.57037845230282e+01	(-2.74829117525958e-05dB,-1.17199446523970e-04°)
8.59013521505308e+01	(-2.74828951101797e-05dB,-1.17469619156773e-04°)
8.60993752184513e+01	(-2.74828783954389e-05dB,-1.17740414597797e-04°)
8.62978547766882e+01	(-2.74828616006586e-05dB,-1.18011834294177e-04°)
8.64967918775605e+01	(-2.74828447268032e-05dB,-1.18283879677143e-04°)
8.66961875758128e+01	(-2.74828277777300e-05dB,-1.18556552184289e-04°)
8.68960429286213e+01	(-2.74828107486174e-05dB,-1.18829853265928e-04°)
8.70963589955992e+01	(-2.74827936394653e-05dB,-1.19103784372374e-04°)
8.72971368388022e+01	(-2.74827764550955e-05dB,-1.19378346963484e-04°)
8.74983775227347e+01	(-2.74827591906862e-05dB,-1.19653542476849e-04°)
8.77000821143545e+01	(-2.74827418433445e-05dB,-1.19929372385048e-04°)
8.79022516830794e+01	(-2.74827244207851e-05dB,-1.20205838141576e-04°)
8.81048873007924e+01	(-2.74827069143289e-05dB,-1.20482941222190e-04°)
8.83079900418472e+01	(-2.74826893268689e-05dB,-1.20760683093108e-04°)
8.85115609830745e+01	(-2.74826716593695e-05dB,-1.21039065223727e-04°)
8.87156012037870e+01	(-2.74826539118306e-05dB,-1.21318089096167e-04°)
8.89201117857857e+01	(-2.74826360803950e-05dB,-1.21597756173463e-04°)
8.91250938133654e+01	(-2.74826181669913e-05dB,-1.21878067959999e-04°)
8.93305483733204e+01	(-2.74826001706552e-05dB,-1.22159025928354e-04°)
8.95364765549502e+01	(-2.74825820913866e-05dB,-1.22440631573367e-04°)
8.97428794500656e+01	(-2.74825639291857e-05dB,-1.22722886393062e-04°)
8.99497581529943e+01	(-2.74825456830880e-05dB,-1.23005791863197e-04°)
9.01571137605864e+01	(-2.74825273530935e-05dB,-1.23289349500876e-04°)
9.03649473722208e+01	(-2.74825089363092e-05dB,-1.23573560807303e-04°)
9.05732600898107e+01	(-2.74824904404499e-05dB,-1.23858427299582e-04°)
9.07820530178092e+01	(-2.74824718510505e-05dB,-1.24143950463014e-04°)
9.09913272632158e+01	(-2.74824531816117e-05dB,-1.24430131836967e-04°)
9.12010839355816e+01	(-2.74824344234545e-05dB,-1.24716972919463e-04°)
9.14113241470156e+01	(-2.74824155794718e-05dB,-1.25004475237149e-04°)
9.16220490121905e+01	(-2.74823966467708e-05dB,-1.25292640319851e-04°)
9.18332596483486e+01	(-2.74823776301730e-05dB,-1.25581469694217e-04°)
9.20449571753076e+01	(-2.74823585238924e-05dB,-1.25870964880533e-04°)
9.22571427154668e+01	(-2.74823393298578e-05dB,-1.26161127430888e-04°)
9.24698173938127e+01	(-2.74823200451761e-05dB,-1.26451958878291e-04°)
9.26829823379253e+01	(-2.74823006727403e-05dB,-1.26743460752568e-04°)
9.28966386779840e+01	(-2.74822812135148e-05dB,-1.27035634618533e-04°)
9.31107875467734e+01	(-2.74822616588206e-05dB,-1.27328481999652e-04°)
9.33254300796894e+01	(-2.74822420202296e-05dB,-1.27622004470278e-04°)
9.35405674147455e+01	(-2.74822222890629e-05dB,-1.27916203579323e-04°)
9.37562006925783e+01	(-2.74822024633917e-05dB,-1.28211080891599e-04°)
9.39723310564540e+01	(-2.74821825509309e-05dB,-1.28506637965557e-04°)
9.41889596522743e+01	(-2.74821625420370e-05dB,-1.28802876366012e-04°)
9.44060876285825e+01	(-2.74821424415317e-05dB,-1.29099797673677e-04°)
9.46237161365694e+01	(-2.74821222513436e-05dB,-1.29397403443824e-04°)
9.48418463300798e+01	(-2.74821019666512e-05dB,-1.29695695273071e-04°)
9.50604793656182e+01	(-2.74820815874543e-05dB,-1.29994674735773e-04°)
9.52796164023552e+01	(-2.74820611166461e-05dB,-1.30294343415825e-04°)
9.54992586021336e+01	(-2.74820405484405e-05dB,-1.30594702909846e-04°)
9.57194071294744e+01	(-2.74820198866948e-05dB,-1.30895754792189e-04°)
9.59400631515833e+01	(-2.74819991275518e-05dB,-1.31197500684917e-04°)
9.61612278383564e+01	(-2.74819782748687e-05dB,-1.31499942165565e-04°)
9.63829023623870e+01	(-2.74819573267168e-05dB,-1.31803080849833e-04°)
9.66050878989712e+01	(-2.74819362811676e-05dB,-1.32106918331159e-04°)
9.68277856261148e+01	(-2.74819151362923e-05dB,-1.32411456241146e-04°)
9.70509967245388e+01	(-2.74818938969127e-05dB,-1.32716696176413e-04°)
9.72747223776863e+01	(-2.74818725591713e-05dB,-1.33022639771744e-04°)
9.74989637717285e+01	(-2.74818511182466e-05dB,-1.33329288630117e-04°)
9.77237220955708e+01	(-2.74818295818531e-05dB,-1.33636644389498e-04°)
9.79489985408596e+01	(-2.74818079451693e-05dB,-1.33944708678309e-04°)
9.81747943019881e+01	(-2.74817862101238e-05dB,-1.34253483131334e-04°)
9.84011105761030e+01	(-2.74817643747879e-05dB,-1.34562969376997e-04°)
9.86279485631106e+01	(-2.74817424362686e-05dB,-1.34873169072344e-04°)
9.88553094656835e+01	(-2.74817203984233e-05dB,-1.35184083836259e-04°)
9.90831944892663e+01	(-2.74816982593233e-05dB,-1.35495715344871e-04°)
9.93116048420829e+01	(-2.74816760160755e-05dB,-1.35808065236145e-04°)
9.95405417351422e+01	(-2.74816536735018e-05dB,-1.36121135167129e-04°)
9.97700063822448e+01	(-2.74816312248517e-05dB,-1.36434926801231e-04°)
9.99999999999894e+01	(-2.74816086749468e-05dB,-1.36749441795500e-04°)
1.00230523807779e+02	(-2.74815860180013e-05dB,-1.37064681822885e-04°)
